ID,TARGET
318,0.02430264019536799
321,0.02054330514661287
323,0.04640450922988002
325,0.020104889038211723
326,0.021341286721551122
327,0.022004256483130848
328,0.03223198929391459
329,0.021607258510303984
330,0.018475888242068434
331,0.01986601222775498
334,0.028761879877353267
335,0.019726512981850568
336,0.03565870379593358
337,0.01884538975841992
338,0.02676599225031798
339,0.021806700186835854
341,0.26783674151337816
343,0.02010382368927032
346,0.018532103530844776
348,0.01874415359988618
350,0.20456364211877942
351,0.018276850776405014
352,0.021756481818844615
357,0.03228382223702584
358,0.020347577565181994
360,0.01926985878761787
361,0.02140051756468527
364,0.022855547644978692
365,0.02582145979396972
366,0.02184342122821509
367,0.019614743430054184
368,0.019428201235137332
370,0.018680972313570257
372,0.018544585308146767
376,0.018212628847715996
377,0.01876355412576082
379,0.021692184229713855
380,0.020495667386582848
381,0.04779271358286753
385,0.02011719588049501
386,0.02792413001600775
389,0.03339412616235316
391,0.03205683750670705
392,0.01882613062085484
393,0.0199381697002075
395,0.022372874992370697
396,0.019426762962330698
397,0.018248440763249277
398,0.02281211097824243
399,0.028600106200246878
400,0.019923612772959502
401,0.020462074349355975
403,0.01918092623995723
405,0.024482106022764856
406,0.02272991073299288
409,0.01962347772961713
411,0.020539562045847472
413,0.0186339253109286
418,0.018540009573604282
419,0.021942434578922115
422,0.021756481818844615
424,0.3296051225195979
425,0.02347871485583647
427,0.01879024450769534
430,0.01826717374915297
431,0.021808665140477714
434,0.023047196752382124
435,0.0254751470413715
437,0.03813775901776702
438,0.018245194269474765
439,0.07205481347207589
442,0.020423131998079613
446,0.021535697454035174
450,0.030922463732818935
451,0.02046528182092491
452,0.019630922949881714
454,0.018269671421949213
455,0.01877568870330995
463,0.02113662429211391
464,0.020622821174261875
465,0.018941206270078236
467,0.08905401081850842
468,0.028528849401891754
470,0.02037485628220288
472,0.14582896084934338
473,0.022809794612635926
475,0.01903694980998882
476,0.019080055945745952
479,0.022418495981483523
481,0.018705403878237194
483,0.02700733263427984
484,0.01934416699221226
486,0.025801956038221857
487,0.018545208425499594
491,0.02342002003127963
494,0.019993583906773055
495,0.018382953966095215
497,0.02148687318032531
498,0.018990169127624235
499,0.020345244726564155
503,0.024344440647454703
504,0.02331807450126422
505,0.019802645977148363
506,0.01945415907927592
507,0.021220747209139388
508,0.05358509654807371
509,0.025830903170623285
510,0.01890201492424395
511,0.020800758059554034
512,0.022473183116349583
516,0.01855811879339039
518,0.027736401581702177
519,0.019331135750523948
520,0.01936604103655333
521,0.01880883246531387
522,0.01865713231895094
524,0.05498849095840441
525,0.019077066255289897
526,0.018549180786449952
528,0.021976018737486114
529,0.02329866400724205
531,0.04343212362829932
532,0.24035723165559944
534,0.0882947551418985
536,0.029835880586771602
539,0.04628568159589485
540,0.022003536194055526
541,0.018551581809731533
542,0.05626873995925904
545,0.020244351734029376
546,0.01878310836445185
552,0.022313122217762518
556,0.018262983350201694
557,0.01869967682855211
559,0.02045052955978958
562,0.020563604262324297
563,0.020719053032948506
565,0.027603435154482058
569,0.018362460005815935
570,0.04259251005151327
574,0.02475691289588092
575,0.02039333628520063
585,0.020150190753701544
589,0.019492421990126747
590,0.022087858639638337
592,0.02249462704235317
593,0.02615326059313318
594,0.019079594365265382
595,0.021104136883718375
597,0.01855866198442061
601,0.01852518827936678
603,0.02097974403804792
604,0.018225484796999723
605,0.024959168968469503
607,0.0187511836175896
608,0.023023128342576336
610,0.02404486977393444
612,0.038512014979337234
613,0.03575278421744479
615,0.01846176818822469
616,0.4052481053847519
617,0.025301360128946866
619,0.02047102483147885
620,0.09488252627873979
621,0.019157260241188485
624,0.02448237568225995
625,0.020075332126979994
628,0.018768713267901995
629,0.21226485784153143
630,0.02646322547315601
632,0.026377146694565787
634,0.018278826066604456
637,0.021022074685663368
638,0.02176338623222185
642,0.02260224843197669
643,0.01929371804270761
644,0.04518323417687613
646,0.018285545893718582
655,0.020716303902297364
660,0.023128142114342495
664,0.02319905902566732
665,0.03823614307546824
666,0.018572556910834575
670,0.06401666448996719
671,0.3097591764830775
672,0.019811588786247256
675,0.018446540046510782
676,0.03188970516183388
677,0.026330211637397658
678,0.01900065511287103
680,0.01893826040750759
683,0.1022413246547774
684,0.023567993526084876
685,0.028334550700903703
691,0.056778079911617346
693,0.018232962909579906
696,0.018246268684802697
698,0.018976427605567482
699,0.02197628443635507
700,0.021297387275342278
703,0.019795972153758477
704,0.022839310753355647
705,0.019505352069642976
707,0.15150924672497365
709,0.04274042593413156
711,0.17970041942012843
713,0.021362474227495647
716,0.018524319309391274
719,0.018769205125198345
721,0.0197968589251095
722,0.018736811853817256
723,0.022291790958216803
724,0.018601762871439657
727,0.018341999740887436
728,0.020926091363977224
729,0.018661385742092838
733,0.019802305758482453
736,0.02031585118467047
739,0.02924027729018222
742,0.25623508417656066
743,0.021361019960083303
744,0.01866453580548171
745,0.24488687629507513
747,0.01916199309962075
749,0.024438075829115957
750,0.023051764230183777
751,0.025623173633227286
752,0.018690592339651788
755,0.018862388971180033
756,0.018259093538741056
762,0.0236945208819915
763,0.029674251031420698
764,0.022401951600094203
765,0.02274198537150502
766,0.01930984798715234
769,0.02362499179247204
770,0.1634363786232718
773,0.01930935528706201
774,0.029695527891615545
776,0.020761483534335934
777,0.021472952292239927
778,0.018914711333163595
779,0.02014386862669679
780,0.01851257152659949
781,0.026511388608476752
786,0.03427625635939917
788,0.019046432167150393
794,0.02382741947320018
796,0.1483402313677629
801,0.057963006932509574
802,0.023864959804849175
803,0.0191005677013155
804,0.01859429606098003
805,0.018977408611679104
809,0.02574718446178716
810,0.04495675669053302
817,0.021156560541862424
819,0.020682665111528987
821,0.01962472806702791
824,0.14576193196465811
825,0.019488379825493892
826,0.11047480502895612
830,0.019414299824339832
831,0.02212807639659226
832,0.01950903273878657
833,0.02009860698141146
837,0.022961718227769486
839,0.018264719724005524
840,0.018485100245236148
841,0.02953166676467775
842,0.018513004241139008
843,0.018873348374186995
844,0.049915199597662406
845,0.021524926862688556
848,0.024226185706582144
853,0.021467205520687503
854,0.0182176338346261
855,0.018776156381872054
856,0.02111108636829682
861,0.018988512941829516
865,0.024186030950064937
866,0.018249206881236938
867,0.019840958139476627
870,0.01862161968098368
871,0.03133823220463518
872,0.019922644627552624
873,0.021766475292168554
874,0.03159580586934453
875,0.018812228222276555
876,0.018921297795223894
879,0.02206612825789967
880,0.01876592967092658
883,0.02200785779396803
884,0.019104919047818077
886,0.0223509340029056
890,0.01880241572410757
892,0.025064938486610847
893,0.03207979672204658
894,0.026432634002997776
895,0.02482702881726327
896,0.025767570484043982
897,0.01867482715703387
899,0.1609269122666672
900,0.01956421559971128
901,0.018823074865730267
902,0.21681037830770397
905,0.020043887214040088
912,0.04273394080106153
914,0.21380934902411095
915,0.03688157561766789
917,0.12033012151066183
918,0.019044121588221205
919,0.020820460453820057
921,0.0185716535797685
922,0.02180343992621388
923,0.01860275644816616
926,0.018301016663800945
929,0.019303292514444827
930,0.01971554411526471
931,0.03371810659569041
937,0.01878116774980523
938,0.02118056245313783
939,0.02461692149003463
941,0.027390865902397872
946,0.01918603570809825
947,0.023191295438314004
950,0.018606288568444932
951,0.018824219544871183
952,0.023728358204025236
953,0.02190567272799058
954,0.018216741758909315
955,0.021096749086207584
956,0.2094598165130262
957,0.03169253681613444
960,0.027372048002977836
963,0.34129501848394894
966,0.02189392179094329
969,0.024659799482143436
971,0.020298342499408796
972,0.018796594568427322
975,0.02044844685627994
980,0.020012090564957584
982,0.06628742186379144
983,0.01849808461428792
985,0.07374588460015086
987,0.019450747736023347
988,0.019031226271039495
991,0.020100756092118862
992,0.01825650562375873
995,0.17339366902083214
996,0.01904340074802177
998,0.018679015566407973
1001,0.1410961302852671
1002,0.019444470949792198
1004,0.021345501368342644
1005,0.033469346923260264
1010,0.01851633259260233
1011,0.01824473317527946
1012,0.018594222561623408
1013,0.023265560226578445
1014,0.0207121934354544
1015,0.034515193647854034
1016,0.020181893429031064
1022,0.018241021905943823
1023,0.027974297958531777
1024,0.01856310294776888
1025,0.021924070284688943
1026,0.09802492516741818
1028,0.019255807284809127
1029,0.019861990814194454
1032,0.04495675669053302
1034,0.02521120415991385
1036,0.020388268180468454
1037,0.018340061264373795
1039,0.13141642203681703
1042,0.02028487301077924
1045,0.024703708831181802
1046,0.02556985963688138
1050,0.020951111632697618
1052,0.02311765464959128
1055,0.02143817987615273
1057,0.01880763609870145
1058,0.01846555466659295
1060,0.0185086293551785
1062,0.019472611451712682
1063,0.025553558964453646
1064,0.029349392224661593
1065,0.021270220869351368
1066,0.019132280310181687
1067,0.13335216894437238
1068,0.02413091453452227
1070,0.04804970755772756
1072,0.021774885198800983
1077,0.20205236797593334
1078,0.02022808082827033
1079,0.018672434661195888
1081,0.028209214213651326
1082,0.12958511416235707
1093,0.019625093309075047
1094,0.026366782084521617
1102,0.02181062931509117
1103,0.04675532798852977
1106,0.018899491789027223
1107,0.25175857056219597
1112,0.028394061401577346
1113,0.018502824193249584
1114,0.022598209069017203
1116,0.019007305248034633
1118,0.02470204225564846
1120,0.02404486977393444
1121,0.02610219192450268
1128,0.021401885900723092
1130,0.03948934997248673
1132,0.019605798914103675
1135,0.019338635483517618
1138,0.035064453509026185
1139,0.018916084060628745
1141,0.022799163765840857
1143,0.10586068940453494
1146,0.13659024328941646
1148,0.021756481818844615
1149,0.022626977598642004
1151,0.019897027101233325
1152,0.023226641371106665
1153,0.019821864089440783
1155,0.023461599058603743
1157,0.018525006266528875
1160,0.021719187283174037
1161,0.018783440918523193
1162,0.025639087751705075
1164,0.03784155130166197
1168,0.020545510016375782
1169,0.018787701915468625
1174,0.11661524644486522
1176,0.018325787691159737
1177,0.20361089536945484
1178,0.0213502464709319
1180,0.020285875690045065
1181,0.027222026195828412
1182,0.029368855479043627
1185,0.019674632402308684
1190,0.019317855985469087
1194,0.01882881203273455
1196,0.024085048756222346
1199,0.01972666055390761
1200,0.02213578530584095
1201,0.019223265606545786
1202,0.03333271535377346
1206,0.34571535172812934
1207,0.022411848049988203
1208,0.01824635057754292
1212,0.02628624877180858
1216,0.018312882918789998
1219,0.02101483665224988
1221,0.02087397257768703
1222,0.018628024027890502
1225,0.02152138709697324
1227,0.020333345989013717
1230,0.021051422090484873
1231,0.021808665140477714
1232,0.020057241406074663
1233,0.01850953033728099
1234,0.034535750939749685
1235,0.020003354796747336
1236,0.06666408637839774
1237,0.0185524053607057
1238,0.03904249143239462
1239,0.02158499709037515
1240,0.025286862885137793
1241,0.019532876785614887
1244,0.02805219316045018
1245,0.024871174766158903
1247,0.020281082692006788
1250,0.022459442051792372
1251,0.018629254417633464
1257,0.019304037044611602
1259,0.018522378914741157
1266,0.044102767796632934
1267,0.2283507226222429
1268,0.018753484279585234
1270,0.4261180957825649
1272,0.019814966356518877
1273,0.1094123591840543
1276,0.030739759532340417
1278,0.018250955563466047
1279,0.02732327015088066
1283,0.02126574697787893
1284,0.022219472970036337
1286,0.01875538733632305
1289,0.02364834951417422
1290,0.018368260402168747
1292,0.01941944653947074
1293,0.025952661902675367
1294,0.046415577522107655
1296,0.041420795945341746
1298,0.01988385395262343
1299,0.059107680658060095
1301,0.0185967823293255
1304,0.030011176730816217
1306,0.020624535214063974
1308,0.04035482771259356
1310,0.022124966146003563
1311,0.01870433340346634
1312,0.03626027755811318
1315,0.018800809353062505
1318,0.036293644893360205
1319,0.01870379309481708
1320,0.01857800897736133
1323,0.019057678823689052
1324,0.020023911553281207
1325,0.025333152319194085
1326,0.01965656754300217
1329,0.20781130405800255
1331,0.05970842368383127
1332,0.02108533959361913
1335,0.018630675770253548
1336,0.1335777606339232
1338,0.030979609797160492
1340,0.05858325918331681
1342,0.01860505233300003
1345,0.0199081697731695
1347,0.018551631630092724
1349,0.022213945577352186
1350,0.02798526174192622
1351,0.018712231827716315
1354,0.0185534101150564
1355,0.02128651640984522
1356,0.02133743307735069
1359,0.0266611727799616
1361,0.312378716443383
1362,0.15764760842233533
1363,0.10107861112234225
1365,0.019601873611680726
1366,0.023512480422136675
1367,0.024313169627139815
1368,0.018606068695688368
1369,0.01856316042093016
1370,0.02557104723356383
1371,0.02417765621985239
1372,0.10917469877679413
1374,0.0200883774003695
1375,0.053011744422421195
1376,0.028117414060938047
1379,0.0185318979115226
1380,0.01986282509472649
1383,0.021756481818844615
1387,0.03769352630732194
1388,0.04291420127683278
1389,0.01888404012789907
1390,0.033364924140755564
1394,0.025347124143972805
1396,0.1387751473683271
1397,0.027493759368791688
1399,0.022817181223327813
1400,0.023428982549902083
1402,0.17996821696714374
1403,0.0329395641259103
1404,0.04294363411334512
1405,0.03986326077373796
1407,0.020716906213179908
1409,0.019729961574769316
1413,0.018364436003211724
1415,0.026980937522497105
1416,0.0234616834135387
1418,0.01874786306591501
1422,0.018409684539126323
1423,0.018303877030077305
1425,0.018707557501859606
1428,0.02194052296527851
1429,0.019902730104305183
1430,0.021756481818844615
1431,0.03391300361724372
1432,0.01940202601311866
1434,0.018345640929010178
1435,0.018661157773021696
1436,0.3282140497917137
1438,0.01866867550096094
1443,0.04747894563113928
1445,0.02817109449243249
1446,0.0671478431999453
1453,0.020140372732901087
1456,0.019701041308368465
1458,0.022038559296549954
1459,0.01836635581158901
1460,0.02363295626436916
1461,0.1277381737003592
1462,0.14754566786581885
1463,0.021960077758037887
1466,0.11145846867732585
1467,0.021318545881643003
1469,0.03842587205397857
1470,0.018321603311495963
1471,0.1113294590669993
1473,0.019642222621275202
1476,0.019854534857211257
1477,0.022719908808674666
1481,0.021756481818844615
1482,0.02746288509096893
1485,0.061865709863004284
1486,0.19184886025111686
1490,0.02445181335856015
1491,0.11008334008844028
1493,0.01911862856555729
1494,0.04725938695875384
1500,0.01965107004051722
1504,0.022652902529219865
1506,0.01939620538698105
1509,0.019197424106889592
1512,0.025875975143700686
1514,0.022386427079992763
1518,0.021332697515503745
1520,0.01856496346957408
1522,0.03979251661251922
1525,0.11111285264324355
1526,0.03440450157368531
1529,0.14128841081590654
1530,0.03353942759750127
1532,0.018827971294574142
1533,0.022605590373376425
1537,0.024617652842536267
1542,0.024405722150363896
1544,0.026170703540591866
1545,0.2081834812165797
1546,0.10107861112234225
1549,0.07031930417742592
1551,0.01864765123136297
1552,0.018733826003741766
1555,0.023146663141539313
1556,0.018618669269485674
1558,0.1400515125807827
1560,0.019243023484160567
1561,0.026232485433542396
1562,0.019226289962052286
1563,0.018294357431521416
1566,0.018455716975555328
1568,0.022635393380800714
1570,0.019867733731246787
1575,0.06650121991769863
1577,0.021605602335030668
1579,0.018813045616524297
1581,0.020418648231694952
1582,0.049889723934914
1585,0.03278960372495801
1586,0.018706656690082264
1587,0.018963513206075044
1593,0.024255931701294368
1597,0.04662846763397407
1599,0.02265984960282245
1608,0.01873210274259704
1609,0.021756481818844615
1612,0.02512667292796598
1615,0.01857326407912918
1616,0.022758317957527655
1618,0.024436076703148957
1619,0.018650606709776058
1624,0.02012812021864144
1625,0.04038577881149827
1627,0.020072775728426643
1628,0.1883739312734628
1635,0.018685044853415437
1636,0.03380243336766324
1637,0.021516575902340733
1640,0.02036908492311816
1642,0.019164098544755804
1645,0.024300873553708063
1647,0.019455173444516007
1648,0.16267518468583622
1650,0.018529529721831438
1651,0.05486555107680443
1653,0.020432497228412026
1654,0.018448996777151755
1655,0.021133145387830683
1656,0.026849863647019037
1657,0.06292735712142887
1659,0.08396001781089836
1661,0.09883979245629207
1662,0.02073107508081322
1663,0.061740703326897815
1664,0.02900156241128488
1671,0.021935918426260453
1673,0.021756481818844615
1674,0.020580947872369998
1678,0.018858110070769294
1680,0.021510626088443913
1682,0.02598971045520276
1687,0.018390517206795538
1689,0.018793534720239997
1690,0.02143279975804933
1691,0.021964024793820876
1692,0.02634164046371239
1696,0.020419012878324514
1701,0.03466857330980812
1702,0.02329183134413224
1705,0.019885494121710024
1707,0.025589937572477184
1711,0.023000346533663642
1714,0.033523391392013276
1715,0.1187066776019735
1716,0.027261561561298366
1717,0.01934618199024921
1719,0.01898673709273891
1723,0.018771044706493958
1725,0.018599192706778702
1726,0.6474664448383546
1728,0.01830401275489669
1730,0.018858531301647177
1731,0.018664370943453627
1736,0.019789729700901815
1742,0.29902228785992296
1745,0.04217217288541488
1747,0.1400194168531838
1749,0.022249690139557608
1750,0.040155325432279
1751,0.018485187137051468
1752,0.024637465279288322
1753,0.10431546679567191
1754,0.02143289265679434
1758,0.27351697040296963
1759,0.023396145685459682
1760,0.018893676729784384
1761,0.021345501368342644
1763,0.026308814596393025
1765,0.04520534216834293
1767,0.03309347119307689
1768,0.01866850753710997
1769,0.01949172428599542
1774,0.02385085451310568
1775,0.04000655062984709
1776,0.018288786413182018
1777,0.021534073442539093
1779,0.025994626353537536
1780,0.0183993134960421
1783,0.019141110000679584
1784,0.018886134019995473
1785,0.018721204629245793
1789,0.021821733056753157
1790,0.035574341400901634
1792,0.0193499700872839
1793,0.03677857618373334
1795,0.019727299182296813
1796,0.019754656227457302
1798,0.02866258716884991
1802,0.020275340004879735
1803,0.030980721793470254
1805,0.0188068566114558
1806,0.02800726257503112
1809,0.021201964766884105
1810,0.018322380972528262
1812,0.02198426453916711
1813,0.03853699576373053
1814,0.04682905739360543
1815,0.02191738917114414
1817,0.024154503407959983
1818,0.02485245105472102
1819,0.021786925583458763
1820,0.020975343223497134
1821,0.13902559882656446
1823,0.030333021319871423
1826,0.021103108690303077
1827,0.022983193952920068
1829,0.19166841493363318
1831,0.018616147262172558
1833,0.028677246024047757
1834,0.019132760309611575
1837,0.025138325588070748
1838,0.018502498235927235
1839,0.018638906070964082
1840,0.02257685579401519
1841,0.022048818469278295
1842,0.025026025539641065
1844,0.026016112812179006
1845,0.019727288610243036
1846,0.018274660141744992
1847,0.01856422952469923
1850,0.018607894170126947
1851,0.02667487440183743
1852,0.01828961977498048
1860,0.029798851670510485
1862,0.03396604793144267
1864,0.08648755871522454
1865,0.01961013371330275
1866,0.023762832780526936
1867,0.028790779322560214
1870,0.021546427919594584
1871,0.023414704743304784
1872,0.020856414634512724
1873,0.018646482071570967
1874,0.0924604074821755
1876,0.028756426193776174
1878,0.02507410958352968
1879,0.10433201362260389
1884,0.02222625086480616
1885,0.018653891419976153
1888,0.024877655068370783
1893,0.019674170498415095
1897,0.02844592582646164
1901,0.019841320706572012
1902,0.01964806025707187
1903,0.018755321374208635
1905,0.03114154680721614
1907,0.01933935363075472
1908,0.2439177132088805
1919,0.09886378845571754
1921,0.15194518651054348
1926,0.019442414437487444
1928,0.02070576340820812
1930,0.08905401081850842
1933,0.021690721509539143
1934,0.019715151887613015
1935,0.03614015474445011
1939,0.16647403324746976
1940,0.021892195876033842
1942,0.019205407305811474
1943,0.019354552148570764
1945,0.020448208182201666
1946,0.027903582275388993
1948,0.027163693242752817
1949,0.02135643714392563
1952,0.023873621468893717
1953,0.022687293083040173
1955,0.020668830347416088
1959,0.02657286998430022
1963,0.02017861452919263
1965,0.01996012284211654
1967,0.021355493227986883
1968,0.02205549446416916
1969,0.01878028772182508
1970,0.033855126868664646
1973,0.020679763216886936
1977,0.11535969827588259
1978,0.018936444188960237
1979,0.018546030734253923
1988,0.02594982698649867
1991,0.022844598598727957
1994,0.01831028268405059
1996,0.01892677355723088
1997,0.020501382226118255
1998,0.01907100184291229
2000,0.09572633619621206
2002,0.019741927374342553
2004,0.025293129067240648
2007,0.02924432873309724
2008,0.020191428211667976
2010,0.01897117592499682
2011,0.026762416496660165
2012,0.046952861787203634
2015,0.019496955850721517
2018,0.01837910354283483
2019,0.018722873509392165
2023,0.025156481505201
2024,0.03209828341049456
2026,0.019321517509533086
2028,0.019177891986634388
2029,0.02022808082827033
2031,0.02014386862669679
2033,0.02537419246268643
2034,0.058073660663625626
2037,0.13487009696850874
2038,0.02134923079187554
2039,0.020024334757126578
2040,0.0186744091334971
2042,0.019229792751335295
2045,0.02235153423784362
2048,0.02365388919121362
2049,0.023760065605141482
2050,0.024273432891211928
2057,0.024717079807271693
2061,0.02285871234350092
2063,0.03762330161803608
2067,0.022325426152518424
2069,0.0234645041062396
2070,0.021923418591160607
2072,0.36266072266174365
2073,0.03141318979438454
2075,0.0194063825743632
2076,0.06023640644012062
2081,0.02293923431736797
2082,0.05554507801202515
2084,0.04585889375578007
2085,0.05487053609182066
2086,0.023226641371106665
2088,0.02428310405386314
2092,0.05564064754386578
2093,0.021719115217435237
2094,0.018561405510176595
2096,0.05917051514991846
2102,0.02175361685024719
2103,0.059605427713155856
2104,0.030091451001598605
2108,0.08679322515287217
2109,0.0264132824815395
2111,0.025883789391353378
2113,0.023035438434055592
2116,0.03389600002584635
2117,0.025538636677380336
2118,0.02123933718684469
2119,0.02025383305520288
2120,0.01859130511170433
2121,0.020917869281717627
2124,0.029463748491184133
2125,0.023685730666018208
2126,0.01920591632039405
2127,0.18849959148912074
2131,0.018216580953377706
2133,0.0306942968457426
2134,0.027939248665652696
2136,0.020458752444844797
2137,0.045994228897994885
2139,0.028657121942785142
2144,0.018266130587620666
2145,0.021900517043043015
2146,0.046234995394637775
2149,0.025645932381602243
2150,0.01881476608882887
2151,0.03004700715497924
2152,0.02050620244321786
2153,0.018653703520231855
2157,0.045266292585404676
2158,0.021117625252068124
2159,0.0187810727083304
2161,0.018665962251193068
2163,0.018887000150432334
2166,0.02675075435310338
2169,0.01957924591617656
2171,0.04911063108601902
2177,0.02117564634804469
2179,0.04074079942760843
2182,0.018316697108131007
2184,0.11007269035691794
2185,0.026232144576701224
2186,0.01888630240535422
2187,0.019031698160372753
2188,0.024260234668263977
2189,0.019212128015125878
2190,0.10965657311002065
2194,0.018714257910804156
2195,0.02024440750030425
2196,0.02469564362388282
2198,0.07025110511262887
2199,0.022031259928749398
2200,0.018646834047150285
2201,0.01941945769341342
2203,0.03418225030494609
2208,0.02038406148292193
2209,0.022370167879373324
2210,0.020363041408217604
2211,0.018781903630430297
2213,0.019736123388896614
2214,0.019990858906464244
2215,0.1508479344141652
2216,0.01864800149309109
2218,0.01916110412044855
2222,0.026021423787194152
2224,0.018381569981286507
2229,0.01880230128025358
2230,0.019416725377572497
2234,0.028355274979119657
2235,0.021832773703029478
2237,0.02063722876550055
2239,0.018945673705938762
2241,0.019299210982836792
2242,0.019056465684837234
2243,0.019490621485745447
2244,0.018526267815364608
2245,0.018321003996294723
2248,0.034131537233430875
2251,0.01923232313144647
2253,0.18833236809638634
2254,0.018672359989987793
2257,0.01855104740446977
2261,0.03881756484069581
2262,0.02066337438840289
2266,0.019629407060714994
2269,0.018896831325908837
2275,0.01979405390778949
2278,0.01966010597262147
2279,0.019401231293281137
2283,0.020037077447929794
2284,0.029257658755430828
2285,0.018572396252225645
2286,0.018352633373578203
2287,0.05715977310889552
2289,0.06815294196733808
2290,0.06301347096085279
2291,0.023226641371106665
2293,0.02181161432379624
2300,0.02616518779430112
2301,0.018838269317348146
2302,0.07616535780191595
2303,0.023210497697272566
2304,0.018396555199391814
2305,0.02976858982649358
2306,0.02566708017856279
2307,0.02512667292796598
2308,0.0823183908049402
2311,0.026293920203776765
2313,0.026980661021263078
2315,0.018308632849306724
2316,0.02415417205132303
2318,0.1514012595663822
2322,0.02027905545772932
2323,0.019634337126606123
2325,0.028358727791519055
2327,0.02281540860182124
2328,0.03799017053364581
2329,0.045676903028503246
2330,0.023130792059256024
2332,0.018721073760941415
2333,0.019111422268989122
2334,0.029326918992309044
2337,0.022189371918141482
2338,0.038454851818088505
2341,0.07002301117494253
2344,0.029349392224661593
2345,0.019254418077735775
2347,0.019354638546854354
2348,0.023928214131844008
2349,0.01873774778426883
2350,0.01915197804105702
2351,0.024299027152846524
2358,0.031549187880869474
2359,0.036687997892035557
2361,0.022454394126605687
2363,0.02056437952958423
2364,0.019178491999812954
2366,0.05408399160319356
2369,0.01879788593650156
2370,0.144622217077586
2373,0.02779274921678197
2375,0.020453385429398997
2377,0.02868527263758183
2384,0.03784155130166197
2385,0.02072030559596639
2386,0.03585877866075605
2387,0.018280603413733134
2388,0.02635377148854001
2392,0.020901282537511945
2393,0.024358655029491676
2394,0.021756481818844615
2395,0.020042188449562313
2396,0.02192563500065245
2397,0.023239962834969364
2400,0.021756481818844615
2401,0.020084841532436525
2403,0.026491368691635094
2407,0.06573001430806932
2408,0.027778724810719926
2410,0.01965113925107705
2414,0.10251884825570703
2416,0.261074789445837
2421,0.018674210501416655
2422,0.029349392224661593
2423,0.03219184473268977
2425,0.025649587630698488
2430,0.019920750951619413
2433,0.019540542041557068
2434,0.023964524645155527
2437,0.024818983780664477
